82276
82458
82458.499998484
82459
82268
82459
82599
82599.499998487
82600
82459
82599
82470
82534.474796899
82599
82470
82470
82396
82432.991696286
82470
82396
82397
82356
82405.485132969
82455
82356
82356
82386
82386.499998483
82387
82356
82386
82425
82425
82425
82386
82425
82470
82470
82470
82388
82480
82622
82622
82622
82458
82622
82603
82658.481367613
82714
82603
82602
82584
82592.999509644
82602
82501
82584
82672
82708.491946112
82745
82584
82673
82471
82583.9226908
82697
82471
82471
82494
82494
82494
82378
82508
82520
82537.498144783
82555
82508
82519
82445
82481.991701219
82519
82441
82460
82405
82446.989302218
82489
82405
82407
82486
82502.998248549
82520
82407
82486
82510
82510
82510
82474
82510
82558
82558
82558
82510
82557
82611
82611
82611
82557
82611
82556
82597.489574442
82639
82555
82586
82520
82552.993404237
82586
82510
82519
82411
82464.98231977
82519
82411
82411
82430
82459.494723167
82489
82411
82429
82402
82415.498894322
82429
82402
82401
82280
82343.975128725
82408
82280
82280
82292
82292
82292
82249
82292
82321
82359.990766148
82399
82292
82321
82311
82331.997321819
82353
82311
82311
82295
82306.999125226
82319
82295
82292
82087
82189.436085181
82292
82087
82107
82134
82144.999263497
82156
82016
82133
82047
82098.483847145
82150
82036
82048
81938
81992.981553301
82048
81913
81938
81841
81889.485637657
81938
81822
81842
81875
81881.999700789
81889
81811
81874
81653
81763.425331868
81874
81653
81653
81778
81778.499998471
81779
81631
81779
81721
81774.982170588
81829
81721
81723
81532
81636.433116593
81741
81510
81531
81365
81447.957709202
81531
81336
81365
81406
81424.997783236
81444
81337
81413
81049
81240.274297912
81432
80888
81049
81144
81266.906917884
81390
80888
81143
80729
80935.735290414
81143
80708
80730
80807
80809.999944314
80813
80666
80805
80404
80609.736781607
80816
80346
80404
80259
80386.898092911
80515
80161
80221
80311
80400.949627476
80491
80183
80307
80036
80171.385493828
80307
80036
80032
80097
80240.870789143
80385
79623
80081
79706
79969.065881752
80233
79695
79719
79842
79919.961936928
79998
79618
79866
79558
79858.432741947
80160
79558
79553
79127
79381.590428764
79637
79127
79136
78917
79137.691418186
79359
78900
78915
78991
79002.999088642
79015
78657
79006
79016
79179.830158949
79344
78877
79053
79025
79206.790902043
79389
78906
79025
78927
79060.886442033
79195
78806
78924
79337
79337
79337
78857
79357
79666
79723.97890221
79782
79317
79724
79405
79567.334063672
79730
79379
79387
79464
79464
79464
79197
79464
79595
79623.994718929
79653
79430
79597
79674
79741.471431119
79809
79577
79673
79558
79615.479236138
79673
79558
79558
79232
79394.832678204
79558
79167
79233
79482
79482.999993709
79484
79168
79484
79635
79659.996077077
79685
79484
79635
79735
79802.471452957
79870
79540
79723
79640
79738.938543224
79838
79640
79631
79514
79606.446259081
79699
79514
79514
79653
79653
79653
79372
79648
79482
79569.451889529
79657
79482
79481
79389
79434.986680933
79481
79361
79379
79029
79233.734804059
79439
79005
79033
79408
79408
79408
78666
79408
79272
79432.836837167
79594
79184
79250
79002
79125.902838451
79250
78824
78971
78878
78983.928871638
79090
78772
78881
78874
78946.466710043
79019
78832
78886
79003
79054.483225178
79106
78764
79012
78934
79005.967192358
79078
78859
78940
79311
79352.489148104
79394
78940
79343
79402
79475.965549341
79550
79343
79420
79541
79620.460310149
79700
79420
79508
79138
79338.246653175
79539
79101
79169
79271
79331.976547922
79393
79075
79271
79177
79241.473749546
79306
79118
79128
79137
79137
79137
79061
79119
79245
79250.999772874
79257
79062
79234
79071
79164.94419249
79259
79071
79061
78996
79028.493317284
79061
78893
78950
78830
78890.976416825
78952
78298
78839
78783
78957.806067545
79133
78657
78798
78872
79006.385514084
79141
78539
78909
78749
78884.882765965
79021
78551
78779
78783
78808.99571115
78835
78576
78758
79081
79106.495890034
79132
78720
79045
78929
78986.978705354
79045
78707
78905
78826
78877.483187536
78929
78776
78821
78360
78629.038147494
78899
78311
78360
78224
78358.883708231
78494
78135
78224
78052
78164.918320177
78278
77860
78052
78060
78060
78060
77858
78064
77998
78079.956941586
78162
77830
77951
77604
77827.179082889
78051
77598
77600
77770
77770.499998393
77771
77337
77771
77424
77620.75000926
77818
77334
77429
77319
77437.409331666
77556
77133
77286
77435
77502.470605781
77570
77185
77434
77633
77633
77633
77376
77632
78067
78077.999225134
78089
77620
78115
78370
78374.99984051
78380
78115
78327
78514
78615.933830236
78718
78241
78510
78314
78411.93875935
78510
78192
78314
78441
78449.999483748
78459
78116
78459
77861
78186.320369998
78513
77861
77862
78007
78078.966802846
78151
77862
77959
77466
77712.10905644
77959
77436
77477
77886
77932.985827569
77980
77477
77910
77845
77936.945699713
78029
77771
77845
78296
78312.498261772
78329
77845
78323
77967
78177.71525825
78389
77967
78004
78208
78208
78208
77939
78156
77922
78038.912293804
78156
77901
77952
77806
77878.965786662
77952
77712
77783
77979
77979
77979
77643
77986
78323
78347.49616931
78372
77986
78363
78505
78611.427858804
78718
78363
78505
78547
78593.48624409
78640
78333
78547
78799
78854.480468772
78910
78521
78815
79021
79021
79021
78720
79026
79320
79328.499544615
79337
79026
79289
79036
79162.398927774
79289
79016
79051
78982
79055.465832541
79129
78952
78971
78879
78928.98416298
78979
78781
78881
78715
78813.937821936
78913
78653
78714
78980
78987.999594875
78996
78692
78953
79143
79143
79143
78874
79091
79174
79193.997474556
79214
79034
79174
79154
79163.9993684
79174
78929
79154
79055
79132.96155838
79211
79050
79055
79052
79059.999595244
79068
78991
79076
78996
79041.98661471
79088
78948
78996
78732
78872.873968177
79014
78720
78759
78659
78711.482491438
78764
78597
78636
78839
78839
78839
78613
78839
78477
78659.787127858
78843
78461
78493
78491
78555.473520309
78620
78491
78491
78693
78699.999688691
78707
78459
78676
78601
78676.463774117
78752
78601
78601
78440
78520.458735288
78601
78402
78441
78385
78435.983419601
78487
78350
78401
78295
78363.470060992
78432
78295
78292
78100
78195.941071132
78292
78058
78099
78314
78379.472631551
78445
78099
78327
78197
78291.942363183
78387
78157
78204
78344
78349.499806955
78355
78188
78336
77973
78158.279868482
78344
77966
78000
77703
77851.358369652
78000
77609
77686
77445
77650.726751267
77857
77445
77445
77575
